text,target
EXH_DMPR_CMD,exhaustDamper
dehumidifier-status,dehumidifierStatus
cwPump01Enable,condPumpEnable
RT-PRESS-MIN-SP,zonePressureMinSp
SF-CMD,dischargeFanEnable
colddeck_signal_fb,coldDeckDamperFb
cw-pump-enable,condPumpEnable
ZONE-IAQ-DB,zoneVOCDb
RoomCO2_High_Trigger,zoneCO2Alarm
fan_output_sp_discharge,dischargeFanSpeedSp
cnd1alm,condAlarm
HUM_ZONE_RH_HI_ALM,zoneHumidityHiAlarm
spacelightlevel,zoneLightLevel
DIS_DAMPER_OUT,dischargeDamper
airFlowCorrection,kFactor
UNOCC-SPT-CLG,unoccupiedCoolSp
LUX-ZN-MAX-SP-SNS,zoneLightLevelMaxSp
N2_CRITICAL_ALM,zoneN2Alarm
SpacePressureDb,zonePressureDb
dischTempBelowLoLimit,dischargeTempLoAlarm
boiler-fault,boilerFault
OccupiedHtgSp,occupiedHeatSp
SA-TEMP-CLG-SP,dischargeTempCoolSp
BTU_USAGE,energy
StartBoilerCmd,boilerEnable
WHL-RT-TMP,wheelReturnTemp
MXD_DMPR_SIGNAL,mixedDamper
currBMax,currentPhaseBMax
EnergyZone,zoneEnergy
CW_TO_TWR_FLOW,condWaterLeavingFlow
LPG_RM_HI_ALM,zoneLPGAlarm
dehumid_ctrl,dehumidifier
SBY_HTG_TEMP_SP,standbyHeatSp
zoneTempCoolDb,zoneTempCoolDb
CURRENT_FB,current
SAF_FLT_RESET_CMD,dischargeFanFaultReset
cwp_override,condPumpOvr
occupMod,occupancyMode
SA_TEMP_SENSOR_FAILURE,dischargeTempFault
BypassValveFb,bypassValveFb
OA_TEMP_FLT,outsideTempFault
DISCHARGE_DPT_LO_THRESH,dischargeDewpointLoSp
ZN.PURGE.STAT,zonePurgeStatus
OA_TEMP_TRBL,outsideTempFault
ch1-stat,chillerStatus
CHW_FB,coolingValveFb
OA_MIN_FLOW,minOutsideFlow
Space-Low-Press-Alarm,zonePressureLoAlarm
heat_spt_offset_occ,occupiedHeatSpOffset
ZN.TEMP.AVG,zoneTempAvg
SUPPLY_FLOW_CEILING_CLG,dischargeFlowCoolMaxSp
HUM_ZONE_RH_MIN_SP,zoneHumidityMinSp
SAF_DRIVE_ALM,dischargeFanDriveAlarm
SUP_FAN_ENERGY,dischargeFanEnergy
ZN_KW,zonePowerReal
zone_sp_override,zoneTempSpOvr
MINHTGMODEFLOWSP,dischargeFlowHeatMinSp
discharge_air_enthalpy,dischargeEnthalpy
bypassDmprCmd,bypassDamper
ZN.PM4,zonePM4
ZN_PM_10,zonePM10
KVARH_MTR_ENERGY,energyReactive
condenserBypassValveFeedback,condBypassValveFb
compovr,compOvr
zn-lght,zoneLightLevel
SA_SMK_FB_SIGNAL,dischargeSmokeDamperFb
heat-enable-setpoint,heatingEnableSp
LUX_SPC_MAX_SP,zoneLightLevelMaxSp
RM-PRESS-HIGH-ALM,zonePressureHiAlarm
SA_T_FAIL,dischargeTempFault
WheelReturnFanStatus,wheelReturnFanStatus
RET_FAN_WARN,returnFanAlarm
DAIR_FAN_KWH,dischargeFanEnergy
DEHUMALM,dehumidifierAlarm
cmpwarn,compWarning
DA_FAN_HAND_MODE,dischargeFanHandMode
EXFAN_ALARM_SIG,exhaustFanAlarm
BLR2_START_COMMAND,boilerEnable
SA_TEMP_LO_BOUND,dischargeTempLoSp
DIS_AIR_F_ALM,dischargeFanAlarm
frz_prot_enable,freezeProtect
SPC-HUM-MIN-SP,zoneHumidityMinSp
ZN-LGHT,zoneLightLevel
SAIR_TEMP_MIN_SP,dischargeTempMinSp
frost_prot,freezeProtect
ZN-SP-LOW,zoneTempLoSp
frost_protect,freezeProtect
sup_dmpr_ovr_signal,dischargeDamperOvr
VFD_HZ_SA_FAN,dischargeFanFrequency
zone.temp.cool.db,zoneTempCoolDb
RoomPM1,zonePM1
ECON_EN_ENTH_SP,econEnableEnthalpySp
airPressure_Value,airPressure
CdwRetFlw,condEnteringFlow
whl_return_fan_flt,wheelReturnFanFault
compressor-flt,compFault
DISCHARGE_AIR_DPT,dischargeDewpoint
CLG_SETPOINT_STBY,standbyCoolSp
SAT_SETPOINT,dischargeTempSp
EXF-ALARM-SIGNAL,exhaustFanAlarm
bypass_vlv,bypassValve
supply_smoke_air_dmpr,dischargeSmokeDamper
ZH-SP,zoneHumiditySp
RET_FAN_PCT_OUTPUT,returnFanSpeed
min-outdoor-air-damper-command,minOutsideDamper
SPC_HUM_SPT,zoneHumiditySp
cond_pump_fault,condPumpFault
NO_ZN_ALM,zoneNOAlarm
WHEELOUTPUT,wheelSpeed
STM_ACT_OUTPUT,steamValve
OutsideAirTemperatureAvg,outsideTempAvg
cold_deck_feedback,coldDeckDamperFb
spc-voc-db,zoneVOCDb
SUP_FAN_DIAG_CODE,dischargeFanFaultCode
SpaceHeatDb,zoneTempHeatDb
iso_dmpr_out_da,dischargeIsoDamper
OAT_HIGH_THRESH,outsideTempHiSp
ECON_DISALLOW_SP,econDisableSp
BLDG_PRESS_SP,buildingPressureSp
ZN-HI-CO2-LIMIT,zoneCO2HiSp
bypass_switch_cmd,bypassSwitch
OA_TEMP_FB,outsideTemp
SPC-NO-MAX-LIMIT,zoneNOMaxSp
hwValveStatus,heatingValveFb
phaseA-Amps-Max,currentPhaseAMax
ZN-VOC-LOW-ALARM,zoneVOCLoAlarm
ZONE_NO_VAL,zoneNO
low-temp-trig,lowLimitAlarm
CW_TO_TOWER_FLOW,condWaterLeavingFlow
LIGHTING_MIN_VAL_SP,zoneLightLevelMinSp
SpaceStatus,zoneStatus
RM_PM10_LEVEL,zonePM10
bypass-vlv,bypassValve
RMT-PRESS-HI-ALM,zonePressureHiAlarm
SBY_HTG_SETPOINT,standbyHeatSp
PURGE_ST_ZN,zonePurgeStatus
cool_flow_spt_stby,dischargeFlowStandbyCoolSp
amps_phase_c_max,currentPhaseCMax
EFFHTG-SP,zoneHeatSp
OA-RH-READING,outsideHumidity
enable_freeze_protection,freezeProtectEnable
economizerRunMode,econMode
supplyAirEnthalpySp,dischargeEnthalpySp
chwValvePosFb,coolingValveFb
RM-NO2-CONC,zoneNO2
CWRTFlow,condEnteringFlow
airPressureSensor,airPressure
disch_air_temp_lo_clg_sp,dischargeTempCoolMinSp
ZN_LPG_EMERGENCY,zoneLPGAlarm
supplyAirCoolingLoLimit,dischargeTempCoolMinSp
SUP-FAN-ALM,dischargeFanAlarm
FREEZEPROTECT_SP,freezeProtectSp
RM-T-DIFF,zoneTempDelta
SBY_HTG_SP_SETPT,standbyHeatSp
byp-dmpr-pos,bypassDamperFb
cdk_dmpr_output,coldDeckDamper
BYP-SWITCH,bypassSwitch
zoneEnergy,zoneEnergy
Dehum_Enable_Ovr,dehumidEnableOvr
LEAK_INDICATOR,waterLeakAlarm
DisAirTempSetpt,dischargeTempSp
RMT-PM25,zonePM25
SUP_DA_DMPR_OVR,dischargeDamperOvr
ZN-T-AVG-SETPOINT,zoneTempAvgSp
discharge_fan_current,dischargeFanCurrent
BLR-PMP-RUN,heatingCoilPumpStatus
equipmentStatus,unitStatus
wheelOAOpTime,wheelOutsideFanRuntime
SA_TEMP_LO_LIMIT_SP,dischargeTempLoSp
SA-AIR-TEMP,dischargeTemp
byp-valve-pos,bypassValveFb
EXH_FAN_ALM_FEEDBACK,exhaustFanAlarm
dischargeAirTempHiAlarm,dischargeTempHiAlarm
dmpr_smoke_sa,dischargeSmokeDamper
SAF_AIRFLOW_SP,dischargeFlowSp
exhaustDamperOverride,exhaustDamperOvr
CHWS-FLOW,evapLeavingFlow
SAF_ALM_RST,dischargeFanAlarmReset
FAN_OUTPUT_CFM_REF_SA,dischargeFlowSp
supplyTempCoolHighLimit,dischargeTempCoolMaxSp
DISCH-ENTH,dischargeEnthalpy
supplyfan_on_status,dischargeFanStatus
OA-T-FLT,outsideTempFault
SUP_TEMP_LO_ALARM,dischargeTempLoAlarm
exhaust_dmpr_cmd,exhaustDamper
min_oa_damper_override,minOutsideDamperOvr
FILTER_STATUS_ALARM,unitFilterAlarm
buildingPressure_Spt,buildingPressureSp
STM_MTRD_PRESS,steamPressure
zn-temp-avg-sp,zoneTempAvgSp
cmp_ctrl,comp
supplyAirDptControlSp,dischargeDewpointSp
DC_CUR_OUTPUT,currentDC
RM_N2_DATA,zoneN2
PM1_RM,zonePM1
DEHUMID_CTR,dehumidDemand
bypass-vlv-command,bypassValve
zone_temp_high_alarm,zoneTempHiAlarm
Space-PM4-Stat,zonePM4
ZN-HTG-SP,zoneHeatSp
compressoralarm,compAlarm
MIXED_RETURN_OA_TEMP,mixedTemp
OUTSIDE_AIR_HUMID,outsideHumidity
MIN-OA-FLOW-SP,minOutsideFlowSp
emergencyStopCommand,emergencyStop
dehumid_ctr,dehumidDemand
DA_FAN_VFD_ALM,dischargeFanDriveAlarm
METER_KWH_TOTAL,energy
WR_TEMP,wheelReturnTemp
MA_TEMPERATURE_FB,mixedTemp
CHWP_StartCmd,evapPumpEnable
HeatingSetpointOcc,occupiedHeatSp
wReturnHum,wheelReturnHumidity
OutsideAirTempHiRef,outsideTempHiSp
DA-STATIC-PRS,dischargePressure
ZONE_COOLING_EFF_SP,zoneCoolSp
valve_htg_feedback,heatingValveFb
HI_SET_PT_ROOM,zoneTempHiSp
shutdown-emergency,emergencyStop
enable-dehumidification,dehumidEnable
DA_TEMP_FEEDBACK_FAULT,dischargeTempFault
dhumsp,dehumidSp
cwl_temp,condLeavingTemp
htgValveFb,heatingValveFb
enable-dehumidifier,dehumidEnable
wheel-ret-fan-output,wheelReturnFanSpeed
Bcurr,currentPhaseB
vfd_out_saf,dischargeFanSpeed
supplyFan_Enable,dischargeFanEnable
zn-purge,zonePurge
ZoneCOAlarm,zoneCO
SUP_TEMP_HTG_SP,dischargeTempHeatSp
EXHAUSTFAN_ENABLE,exhaustFanEnable
OA_T_FEEDBACK,outsideTemp
ZN-SP-MIN,zoneTempMinSp
condenserPumpCmd,condPump
cd_flow_sensor,coldDeckDischargeFlow
GFLOW_LOW_ALARM_FLAG,gasFlowLoAlarm
zone-fc,zoneLightLevel
stby_flow_sp_cool,dischargeFlowStandbyCoolSp
OA-T-ERROR,outsideTempFault
blr1-alarm,boilerAlarm
SUP_FLOW_FB,dischargeFlowStatus
Line3Current,currentPhaseC
DISCH_DPT_VAL,dischargeDewpoint
RM-PRESS-HIGH-ALARM,zonePressureHiAlarm
dis_static_p,dischargePressure
zone_local_temp_setpoint,zoneTempSpLocal
discharge_dewpoint_setpoint,dischargeDewpointSp
cmpstat,compStatus
EFF_CLG_SPT,zoneCoolSp
supply_fan_hand_mode,dischargeFanHandMode
MaxFlowCoolSP,dischargeFlowCoolMaxSp
dischargeFanVFDAlarm,dischargeFanDriveAlarm
humidifier-en-spt,humidifierEnableSp
BoilerPumpFailSignal,heatingCoilPumpAlarm
OA_SENSOR_FAULT,outsideTempFault
MA_DMPR_ACT,mixedDamper
HW_SUP_TEMP_OUT,heatingCoilLeavingTemp
ZNVOCMN-SP,zoneVOCMinSp
zn_lght,zoneLightLevel
RETURN_FAN_ON_STATE,returnFanStatus
discharge_dmpr_pos,dischargeDamperFb
RET_FAN_CTRL,returnFanEnable
CO2_Zone,zoneCO2
ENERGY_REC_STATE,energyRecoveryMode
HW_OUT_TEMP,heatingCoilLeavingTemp
SA_STAT_HI_SP,dischargePressureHiSp
room_voc_hi_sp,zoneVOCHiSp
RET_FLOW_VAL,returnFlow
NOISE_SPACE_DB,zoneNoiseLevel
zoneDehumSp,dehumidSp
supply_airflow_status,dischargeFlowStatus
ZN_NO_ALM,zoneNOAlarm
RM_NO_MIN_STATE,zoneNOMinSp
ZN-VOC,zoneVOC
air_unit_status,unitStatus
heat_mode_enable_cmd,heatingEnable
humid_en_sp,humidifierEnableSp
ZN-PRESS-MAX-ALARM,zonePressureHiAlarm
sf_i,dischargeFanCurrent
hvac-override-cmd,hvacModeOvr
SA_CLG_CONTROL_TEMP,dischargeTempCoolSp
DA_HI_STATIC_SETPT,dischargePressureHiSp
ZN-TEMP-SETPT-OVR,zoneTempSpOvr
DA-T,dischargeTemp
VFD1_ALM,driveAlarm
SPC_NO2_LEVEL,zoneNO2
freeze_pro,freezeProtect
SPC_HUM_MAX_SP_DATA,zoneHumidityMaxSp
OUTFAN_STATUS,wheelOutsideFanStatus
zone_high_press_alm,zonePressureHiAlarm
DISCHARGE_FAN_FAULTED,dischargeFanFault
comp_fail,compFault
occ_clg_spt,occupiedCoolSp
RET-AIR-FAN-STS,returnFanStatus
SA_ENTHALPY_SP,dischargeEnthalpySp
DA-F-ALARM,dischargeFanAlarm
ZN-VOC-LO-ALM,zoneVOCLoAlarm
RM-N2-HIGH-ALM,zoneN2Alarm
BYPASS_H2O_METER_EVAP,evapBypassFlow
DISCH-TEMP-FAULT,dischargeTempFault
Phase2_I_Max,currentPhaseBMax
cnd-cmd,cond
condenser-pump-speed-feedback,condPumpSpeedFb
zone.so2.alarm,zoneSO2LevelAlarm
ZN_N2_EMERGENCY,zoneN2Alarm
CONDENSER_WATER_FLOW,condWaterLeavingFlow
dis_enthalpy_sensor,dischargeEnthalpy
RA-CFM-RATE,returnFlow
room_voc_lo_sp,zoneVOCLoSp
sup_air_fan_alm,dischargeFanAlarm
WRF_RUNTIME,wheelReturnFanRuntime
RM-TEMP-AVERAGE,zoneTempAvg
CHW_FROM_BUILDING_FLOW,evapEnteringFlow
RETURNHUMIDITYWHEEL,wheelReturnHumidity
dis-air-fan-CMD,dischargeFanEnable
SPC_STBY_CLG_SP,standbyCoolSp
cmp_prealarm,compWarning
cond1-byp-flow-sp,condBypassFlowSp
MAX_ILLUM_SPACE,zoneLightLevelMaxSp
SA-HUMIDITY-SETPT,dischargeHumiditySp
RETAIRTEMP,returnTemp
SUP_STATIC_PRESS_LO_SP,dischargePressureLoSp
dischargeRHSetpoint,dischargeHumiditySp
dischargePressLoSp,dischargePressureLoSp
minimum_airflow_unocc_clg,dischargeFlowUnoccCoolSp
NO_SPC,zoneNO
MAX_PRESS_SP_ZONE,zonePressureMaxSp
MXD_TMP_LO_SP,mixedTempLoSp
whl_out_rh,wheelReturnHumidity
dis_air_dehumid_sp,dischargeDehumidSp
occHeatingSetpointLocal,occupiedHeatSpLocal
SPC_O3_DATA,zoneO3
WHL_RET_F_O,wheelReturnFanSpeed
CdwRetFlow,condEnteringFlow
EVAP_BYPASS_GPM_SETPT,evapBypassFlowSp
GPM_BYPASS_TARGET_SP,evapBypassFlowSp
CURRENT_AC,current
da_smoke_dmpr_status,dischargeSmokeDamperFb
supplyfan_sts,dischargeFanStatus
ChlrFault,chillerFault
discharge_air_dewpoint,dischargeDewpoint
STM-PSIG,steamPressure
oaMinimumDamperOvr,minOutsideDamperOvr
whl_return_fan_command,wheelReturnFan
en_frz_pro,freezeProtectEnable
DEHUM-STATUS,dehumidifierStatus
zn-t-fail,zoneTempFault
WHL-STAT,wheelStatus
EXHAUST_INDICATOR,exhaustFanStatus
Space-High-Press-Alarm,zonePressureHiAlarm
ZN_T_AVERAGE,zoneTempAvg
SUP_TEMP_HI_HTG,dischargeTempHeatMaxSp
RAT,returnTemp
HTG_TEMP_STBY_SPT,standbyHeatSp
condpump-speed-feedback,condPumpSpeedFb
Occupied_Cool_Setpoint_Offset,occupiedCoolSpOffset
RETURNFAN_RUN_FEEDBACK,returnFanStatus
RM_TEMP_SP_OVR,zoneTempSpOvr
ZN-VOC-HI-ALM-STAT,zoneVOCHiAlarm
bypass_valve_status,bypassValveFb
cond-bypass-vlv-cmd,condBypassValve
ZNC-O2,zoneCO2
RETURNFAN_RPM,returnFanSpeed
WHL-RET-FAN-STATUS,wheelReturnFanStatus
SUP_TEMP_HI_ALM,dischargeTempHiAlarm
SAFANSTS,dischargeFanStatus
OA_LO_TEMP_SETTING,outsideTempLoSp
COOL_VLV_CMD,coolingValve
COOLSPFLOWBASE,dischargeFlowCoolMinSp
CLG_FLOW_FLOOR_SP,dischargeFlowCoolMinSp
PID_FLOW_SP_SUPPLY_FAN,dischargeFlowSp
SUPPLYAIRHUM,dischargeHumidity
cwp_1_runtime,condPumpRuntime
PURGE_RM,zonePurge
WHL-RET-F-RT,wheelReturnFanRuntime
dewpointHighSpDischarge,dischargeDewpointHiSp
supplyAirClgSp,dischargeTempCoolSp
DA-SMOKE-DAMPER,dischargeSmokeDamper
LOW_TEMP_LIMIT_MIXED,mixedTempLoSp
low_lim_alarm,lowLimitAlarm
SUPPLYAIRDMPR,dischargeDamper
unoccCFM_Heating_SP,dischargeFlowUnoccHeatSp
Zone-LGHT-LVL,zoneLightLevel
DIS_TEMP_MAX_LIM,dischargeTempMaxSp
bypassEnable,bypassSwitch
SpacePM2.5,zonePM25
ZN_SOUND_REALTIME,zoneNoiseLevel
fa-damper,outsideDamper
boiler_status,boilerStatus
NO2_SPACE_LEVEL,zoneNO2
effectiveHeatingSetpoint,zoneHeatSp
CHW_VALVE,coolingValve
dehumidification_enable,dehumidEnable
compflt,compAlarm
ZN-HTG-DEADBAND,zoneTempHeatDb
DISCHARGE_TEMP_LO_ALARM,dischargeTempLoAlarm
PRESS_DEADBAND_ZN,zonePressureDb
STBY_HTG_MODE_MIN_FLOW,dischargeFlowStandbyHeatSp
S_F_ALARM,dischargeFanAlarm
KVARH_TRACKED,energyReactive
whl_ret_h,wheelReturnEnthalpy
SUP_DPT_MIN_SPT,dischargeDewpointLoSp
EFFECTIVE_HEAT_SP,zoneHeatSp
minimumOAFeedback,minOutsideDamperFb
CWP1_ENABLE,condPumpEnable
dehumid_enable_spt,dehumidEnableSp
discharge_dewpoint_lo_limit,dischargeDewpointLoSp
effectiveSetpoint,zoneTempSp
LIGHT_RM_SP_SENSOR,zoneLightLevelSp
LUX-RM-MAX-SP-SNS,zoneLightLevelMaxSp
supplySmokeAlm,dischargeSmokeAlarm
disch_fan_ctrl,dischargeFanEnable
RETURN_TEMP,returnTemp
blr02_fault,boilerFault
cooling-enable-cmd,coolingEnable
compressor_ovr,compOvr
SUP_FAN_A,dischargeFanCurrent
supplyAirDptHighAlarm,dischargeDewpointHiAlarm
RA-FAN-FREQUENCY,returnFanSpeed
STM_ACT_CMD,steamValve
PM1_SPACE_LEVEL,zonePM1
DISCH_FAN_FLT_REF,dischargeFanFaultCode
ZNC-O,zoneCO
RM-PM10-MEAS,zonePM10
supplyAir_Temp,dischargeTemp
comp-flt,compAlarm
ECON_DIS_TRIGGER_SP,econDisableSp
phaseBImax,currentPhaseBMax
dis_temp_lo_sp,dischargeTempLoSp
ECON-OFF-S,econDisableSp
ch1_en,chillerEnable
NO-ZN-SNS,zoneNO
min_o_a_damper_fb,minOutsideDamperFb
condBypassFlw,condBypassFlow
OA_MIN_TEMP_ENABLE,outsideTempLoSp
OutdoorAirHumidity,outsideHumidity
MXAIR-DMP,mixedDamper
ACOUSTIC_LEVEL_SPACE,zoneNoiseLevel
RETURN-HUMIDITY-READING,returnHumidity
Zone_VOC_Min_SP,zoneVOCMinSp
BoilerPumpWarning,heatingCoilPumpAlarm
PRESSURE_BUILDING,buildingPressure
ch2_cmd,chillerEnable
evap-leav-tmp,evapLeavingTemp
ch2-enable-setpoint,chillerEnableSp
AvgExtAirTemp,outsideTempAvg
BLR-PUMP-RUN-FB,heatingCoilPumpStatus
CW-CIRC-FLOW,condWaterLeavingFlow
humidifierEnable_Value,humidifierEnableSp
dis_air_static,dischargePressure
heat_spt,heatingEnableSp
SPACE-PM25,zonePM25
wheel_outside_temp,wheelOutsideTemp
FRZ_SP,freezeProtectSp
damper_discharge_feedback,dischargeDamperFb
DISCH_SMOKE_ALARM,dischargeSmokeAlarm
OutsideTempLoSp,outsideTempLoSp
cool_unocc_airflow_limit,dischargeFlowUnoccCoolSp
frost_protection_threshold,freezeProtectSp
SUPPLY_DEWPOINT,dischargeDewpoint
alarmLowLimit,lowLimitAlarm
MINOA_SP,minOutsideFlowSp
Unit2_CdwRetSlw,condEnteringFlow
BYPASS_GPM_TARGET_EVAP,evapBypassFlowSp
Room-Status,zoneStatus
VFD_ACTUAL_OUTPUT_SAF,dischargeFanSpeedFb
D_FAN_ALM_RST,dischargeFanAlarmReset
minOA_damper_setpt,minOutsideDamperMinSp
SUPAIR_HUMIDITY_TARGET,dischargeHumiditySp
supplyDewPointTemp,dischargeDewpoint
zone_temp_max_alert,zoneTempHiAlarm
cw-pump-2-alarm,condPumpAlarm
SA-DMPR-CMD-MANUAL,dischargeDamperOvr
zone_press_high_alarm,zonePressureHiAlarm
zone_co2_high_alm,zoneCO2Alarm
DAF_HZ,dischargeFanFrequency
cond-byp-vlv-feedback,condBypassValveFb
hvacStatus,unitStatus
ZoneVOCSP,zoneVOCSp
PM4-ZN,zonePM4
SA-FAN-SPD-SP,dischargeFanSpeedSp
EVAP_BYPASS_LINE_FLOW_MTR,evapBypassFlow
UNOCC_SETPT_CLG,unoccupiedCoolSp
compressor2_cmd,comp
SA_DWPT,dischargeDewpoint
RM-NO-ALM-S,zoneNOAlarm
clg-enable-cmd,coolingEnable
Ch1Enable,chillerEnable
humidifier-power,humidifierEnable
WHL-OAF-SPD,wheelOutsideFanSpeed
dischargeFanEnergy,dischargeFanEnergy
cond_stat_fb,condStatus
zonePressureHighAlm,zonePressureHiAlarm
ZONE_PRESSURE_SP,zonePressureSp
SAF_RUNTIME_HOURS,dischargeFanRuntime
ELECTRIC_USAGE,energy
SULFUR_DIOXIDE_ZONE,zoneSO2
FROST_PROTECTION,freezeProtect
WHL-RET-FAN-STS,wheelReturnFanStatus
chlr_alarm,chillerAlarm
SAF_CTRL_SPD_SETPOINT,dischargeFanSpeedSp
chilledWaterReturnFlow,evapEnteringFlow
chiller_flt,chillerFault
cnd1-byp-temp,condBypassTemp
U2_CHW_RET_FLOW,condEnteringFlow
heat_fb,heatingStatus
MIX_TMP_FB,mixedTemp
RET_FLOW_SPT_VAL,returnFlowSp
cool_valve_output,coolingValve
min_oa_cmd,minOutsideDamper
OA-T-FAIL,outsideTempFault
CW_Enter_Flow,condEnteringFlow
zone_voc_min_setpoint,zoneVOCMinSp
RET-FAN-FAILURE,returnFanAlarm
cool_airflow_stby_spt,dischargeFlowStandbyCoolSp
W-Ret-Temp,wheelReturnTemp
UnitFilterAlarm,unitFilterAlarm
STBY_HEAT_SETPT,standbyHeatSp
occupied-heat-setpoint,occupiedHeatSp
whl_rn_tm,wheelRuntime
cmp_fault,compAlarm
humidifier-enable-sp,humidifierEnableSp
SUPPLY_AIR_TEMP_HTG_SP,dischargeTempHeatSp
zn-p-high-alarm,zonePressureHiAlarm
EVAP_CHW_PMP_ENA,evapPumpEnable
whl_oa_fan_on_tm,wheelOutsideFanRuntime
GPM_EVAP_WTR_BYPASS,evapBypassFlow
curB,currentPhaseB
PM25_LEVEL,zonePM25
high-lim-alarm,highLimitAlarm
HEAT_ENABLE_SETPOINT,heatingEnableSp
SUPPLY_DPT_LOW_SP,dischargeDewpointLoSp
sfan_cmd,dischargeFanEnable
minimum_outdoor_air_damper_ovr,minOutsideDamperOvr
RM_RH_MAX_LIMIT,zoneHumidityMaxSp
Zone-VOC-Setpoint,zoneVOCSp
ECON_ENABLE_DEWPOINT_SP,econEnableDewpointSp
ZN_PURGE_MODE,zonePurge
RETURN_FLOW_SIGNAL,returnFlow
compena,compEnable
Zone-Temperature-Set-Point,zoneTempSp
condenser_byp_valve_fb,condBypassValveFb
RMT-SO2,zoneSO2
SA_HI_TEMP_SETPOINT,dischargeTempHiSp
SpaceLocalTempSP,zoneTempSpLocal
SUPAIR_FLOW,dischargeFlow
ZN-P-HI-ALM-STAT,zonePressureHiAlarm
RET-CFM,returnFlow
SUPPLY-RH-SP,dischargeHumiditySp
SUPPLY_DEHUM_SPT,dischargeDehumidSp
spcHumiditySP,zoneHumiditySp
bypass_dmp_cmd,bypassDamper
SA-HI-PRESSURE-SP,dischargePressureHiSp
STM_CTRL_OUTPUT,steamValve
SAF_CFM_SP,dischargeFlowSp
comp-status,compStatus
SUPPLY_TEMP_MIN_COOL,dischargeTempCoolMinSp
TEMP_AVG_SP_RM,zoneTempAvgSp
economizer_stat,econStatus
SUPPLY_TMP_MIN_SETPT,dischargeTempMinSp
SA_CO2_SENSOR,dischargeCO2
OccStateMode,occupancyMode
ZN-P-HI-ALM,zonePressureHiAlarm
BoilerPump1,heatingCoilPump
dis-air-CFM-SP,dischargeFlowSp
coldDeckControlDamper,coldDeckDamper
ECON-DP-ENABLE-SP,econEnableDewpointSp
cd_disch_rh,coldDeckDischargeHumidity
zone-press-lo-setpt,zonePressureLoSp
SUP_AIR_FAN_AMPS,dischargeFanCurrent
DISCHARGE_FLOW_SP,dischargeFlowSp
Amp-Phase-C,currentPhaseC
room_press_hi_alarm,zonePressureHiAlarm
htgStatus,heatingStatus
occupiedHtgSetPtOffset,occupiedHeatSpOffset
CO2ZONE,zoneCO2
ECON_DP_START_SP,econEnableDewpointSp
dehumidifier_setpoint,dehumidEnableSp
WHL-RET-FAN-SPEED,wheelReturnFanSpeed
RET-DMP-CMD,returnDamper
RoomCO2UpperSP,zoneCO2HiSp
CDW_EntTrp,condEnteringTemp
DEHUMIDIFIER,dehumidifier
RET-CMD-FAN,returnFanEnable
DEHUMD_RT,dehumidifierRuntime
REC_MODE,energyRecoveryMode
coldDeck_RH_Sensor,coldDeckDischargeHumidity
DA-FAN-SPD,dischargeFanSpeed
ECON_START_ENTHALPY_SP,econEnableEnthalpySp
CHLR_ALARM,chillerAlarm
DEHUMIDIFIER_ENABLE_SETPOINT,dehumidEnableSp
ZN-PRESS-MAX-SETPOINT,zonePressureMaxSp
cwPump1SpeedCmd,condPumpSpeed
BLG_PRESS_SPTP,buildingPressureSp
cooling-enable,coolingEnable
ZonePressure_SetPoint,zonePressureSp
dis_fan_motor_temperature,dischargeFanMotorTemp
compmanual,compOvr
ODT_SENSOR,outsideTemp
cond_ent_flw_sn,condEnteringFlow
low-lmt-alm,lowLimitAlarm
ZN-VOC-MIN-SETPOINT,zoneVOCMinSp
SPC-O2-ALARM-ACTIVE,zoneO2Alarm
EVAP_BYPASS_H2O_GPM,evapBypassFlow
coolEnableFb,coolingStatus
SAF-FAN-FEEDBACK,dischargeFanSpeedFb
outdoordamper,outsideDamper
zn_co2_alm,zoneCO2Alarm
ZONECO2,zoneCO2
zone_temp_mean_sp,zoneTempAvgSp
DEHUM-O,dehumidDemand
WheelRetFanC,wheelReturnFan
SUP_FAN_FAULT_CODE,dischargeFanFaultCode
chw-rtr,evapEnteringTemp
OUTDOOR_TEMP_SENSOR_FAULT,outsideTempFault
CHW_RET_FLOW,evapEnteringFlow
RETURNFLOW_VALUE,returnFlow
cwp-speed-ovr,condPumpSpeedOvr
cnd-bypass-flow-sp,condBypassFlowSp
EVAPENTRTMP,evapEnteringTemp
RETURN-CFM-SIG,returnFlow
dehumidifier-runtime,dehumidifierRuntime
HRV_OPERATION_MODE,energyRecoveryMode
RA_FAN_ERR_ALM,returnFanAlarm
S_FAN_KWH,dischargeFanEnergy
OUTSIDE_TEMP_AVG,outsideTempAvg
SAF-C,dischargeFanEnable
bypassDamperPos,bypassDamperFb
PRESS_ZONE_SPT,zonePressureSp
supplyAirTempSensorFlt,dischargeTempFault
returnconcentration,returnCO2
WHL_OUTSIDE_TEMPERATURE,wheelOutsideTemp
ZN-TEMP-DB-SP,zoneTempDb
DA_CFM,dischargeFlow
wheel_RT,wheelRuntime
CDK_DMPR_STATUS,coldDeckDamperFb
SA-TEMP-LOW-ALARM,dischargeTempLoAlarm
whl_ext_fan_stat,wheelOutsideFanStatus
BoilFault,boilerFault
ZN_SP_VAR,zoneTempSpOffset
SPC-ILLUM-MAX-SP,zoneLightLevelMaxSp
OA-TEMP_AVERAGED,outsideTempAvg
wheel-return-fan-speed,wheelReturnFanSpeed
