site,name,equip_path,device_name,object_type,units,value_kind,description,label_raw,label,rows
Motorola_Points,AO-001,,chill water system,ao,,analog,ChWP2_speed,secPumpSpeed,secPumpSpeed,1
Motorola_Points,AO-002,,chill water system,ao,,analog,ChWP15A_speed,secPumpSpeed,secPumpSpeed,1
Motorola_Points,AO-003,,ahu s,ao,,analog,PMP 13 Speed Cmd,secPumpSpeed,secPumpSpeed,1
Motorola_Points,AO-004,,ahu s,ao,,analog,PMP 14 Speed Cmd,secPumpSpeed,secPumpSpeed,1
Motorola_Points,AV 00,,annex basement,av,,analog,,heatingDemand,heatingDemand,2
Motorola_Points,AV 00,,annex basement,av,,analog,Heating Signal,heatingDemand,heatingDemand,17
Motorola_Points,AV 00,,annex ll data aire ups,av,,analog,,heatingDemand,heatingDemand,1
Motorola_Points,AV 00,,annex st fl data aire,av,,analog,,heatingDemand,heatingDemand,1
Motorola_Points,AV 00,,annex st floor,av,,analog,,heatingDemand,heatingDemand,10
Motorola_Points,AV 00,,annex st floor,av,,analog,Heating Signal,heatingDemand,heatingDemand,8
Motorola_Points,AV 00,,cav,av,,analog,Heating Signal,heatingDemand,heatingDemand,1
Motorola_Points,AV 00,,conference,av,,analog,Heating Signal,heatingDemand,heatingDemand,1
Motorola_Points,AV 00,,conference room,av,,analog,,heatingDemand,heatingDemand,6
Motorola_Points,AV 00,,conference room,av,,analog,Heating Signal,heatingDemand,heatingDemand,11
Motorola_Points,AV 00,,corridor,av,,analog,,heatingDemand,heatingDemand,7
Motorola_Points,AV 00,,corridor,av,,analog,Heating Signal,heatingDemand,heatingDemand,2
Motorola_Points,AV 00,,e med conference,av,,analog,Heating Signal,heatingDemand,heatingDemand,3
Motorola_Points,AV 00,,e med confrence,av,,analog,Heating Signal,heatingDemand,heatingDemand,2
Motorola_Points,AV 00,,e vestibule,av,,analog,Heating Signal,heatingDemand,heatingDemand,1
Motorola_Points,AV 00,,e vestibule el lobby,av,,analog,Heating Signal,heatingDemand,heatingDemand,1
Motorola_Points,AV 00,,east vestibule,av,,analog,,heatingDemand,heatingDemand,2
Motorola_Points,AV 00,,elevator lobby,av,,analog,Heating Signal,heatingDemand,heatingDemand,2
Motorola_Points,AV 00,,enclave,av,,analog,,heatingDemand,heatingDemand,1
Motorola_Points,AV 00,,evidence,av,,analog,Heating Signal,heatingDemand,heatingDemand,1
Motorola_Points,AV 00,,evp,av,,analog,,heatingDemand,heatingDemand,2
Motorola_Points,AV 00,,evp,av,,analog,Heating Signal,heatingDemand,heatingDemand,10
Motorola_Points,AV 00,,executive conference room,av,,analog,Heating Signal,heatingDemand,heatingDemand,2
Motorola_Points,AV 00,,file rm,av,,analog,Heating Signal,heatingDemand,heatingDemand,1
Motorola_Points,AV 00,,foc,av,,analog,Heating Signal,heatingDemand,heatingDemand,1
Motorola_Points,AV 00,,focus,av,,analog,,heatingDemand,heatingDemand,3
Motorola_Points,AV 00,,focus room,av,,analog,,heatingDemand,heatingDemand,1
Motorola_Points,AV 00,,focus room,av,,analog,Heating Signal,heatingDemand,heatingDemand,2
Motorola_Points,AV 00,,hub,av,,analog,Heating Signal,heatingDemand,heatingDemand,1
Motorola_Points,AV 00,,idf equipment room,av,,analog,,heatingDemand,heatingDemand,1
Motorola_Points,AV 00,,labratory,av,,analog,,heatingDemand,heatingDemand,1
Motorola_Points,AV 00,,laura s stat,av,,analog,Heating Signal,heatingDemand,heatingDemand,1
Motorola_Points,AV 00,,lobby meeting rm,av,,analog,Heating Signal,heatingDemand,heatingDemand,1
Motorola_Points,AV 00,,men s bathroom,av,,analog,Heating Signal,heatingDemand,heatingDemand,1
Motorola_Points,AV 00,,mgr mgr,av,,analog,Heating Signal,heatingDemand,heatingDemand,4
Motorola_Points,AV 00,,n open office,av,,analog,,heatingDemand,heatingDemand,2
Motorola_Points,AV 00,,n open office,av,,analog,Heating Signal,heatingDemand,heatingDemand,14
Motorola_Points,AV 00,,n open office ne pantry,av,,analog,,heatingDemand,heatingDemand,1
Motorola_Points,AV 00,,n open office ne pantry,av,,analog,Heating Signal,heatingDemand,heatingDemand,1
Motorola_Points,AV 00,,ne focus,av,,analog,Heating Signal,heatingDemand,heatingDemand,3
Motorola_Points,AV 00,,ne open office,av,,analog,,heatingDemand,heatingDemand,1
Motorola_Points,AV 00,,ne open office,av,,analog,Heating Signal,heatingDemand,heatingDemand,5
Motorola_Points,AV 00,,ne sm conference,av,,analog,Heating Signal,heatingDemand,heatingDemand,1
Motorola_Points,AV 00,,ne sm confrence,av,,analog,Heating Signal,heatingDemand,heatingDemand,2
Motorola_Points,AV 00,,noc soc foc,av,,analog,Heating Signal,heatingDemand,heatingDemand,4
Motorola_Points,AV 00,,north classroom large,av,,analog,Heating Signal,heatingDemand,heatingDemand,1
Motorola_Points,AV 00,,north classroom small,av,,analog,Heating Signal,heatingDemand,heatingDemand,1
Motorola_Points,AV 00,,north labratory,av,,analog,,heatingDemand,heatingDemand,1
Motorola_Points,AV 00,,north lobby sp t from ai,av,,analog,Heating Signal,heatingDemand,heatingDemand,1
Motorola_Points,AV 00,,north open office,av,,analog,,heatingDemand,heatingDemand,1
Motorola_Points,AV 00,,north open office,av,,analog,Heating Signal,heatingDemand,heatingDemand,1
Motorola_Points,AV 00,,nw conference,av,,analog,,heatingDemand,heatingDemand,1
Motorola_Points,AV 00,,nw confrence,av,,analog,Heating Signal,heatingDemand,heatingDemand,1
Motorola_Points,AV 00,,nw focus,av,,analog,Heating Signal,heatingDemand,heatingDemand,3
Motorola_Points,AV 00,,nw open office,av,,analog,,heatingDemand,heatingDemand,1
Motorola_Points,AV 00,,nw open office,av,,analog,Heating Signal,heatingDemand,heatingDemand,6
Motorola_Points,AV 00,,nw open office nw copy,av,,analog,Heating Signal,heatingDemand,heatingDemand,1
Motorola_Points,AV 00,,nw sm conference,av,,analog,Heating Signal,heatingDemand,heatingDemand,1
Motorola_Points,AV 00,,nw sm confrence,av,,analog,Heating Signal,heatingDemand,heatingDemand,2
Motorola_Points,AV 00,,office,av,,analog,,heatingDemand,heatingDemand,11
Motorola_Points,AV 00,,office,av,,analog,Heating Signal,heatingDemand,heatingDemand,14
Motorola_Points,AV 00,,open area,av,,analog,,heatingDemand,heatingDemand,1
Motorola_Points,AV 00,,open office,av,,analog,,heatingDemand,heatingDemand,10
Motorola_Points,AV 00,,open office,av,,analog,Heating Signal,heatingDemand,heatingDemand,23
Motorola_Points,AV 00,,pantry,av,,analog,,heatingDemand,heatingDemand,1
Motorola_Points,AV 00,,pantry hub room,av,,analog,,heatingDemand,heatingDemand,1
Motorola_Points,AV 00,,rooms,av,,analog,Heating Signal,heatingDemand,heatingDemand,2
Motorola_Points,AV 00,,s open office,av,,analog,Heating Signal,heatingDemand,heatingDemand,18
Motorola_Points,AV 00,,s open office copy,av,,analog,Heating Signal,heatingDemand,heatingDemand,2
Motorola_Points,AV 00,,se focus,av,,analog,Heating Signal,heatingDemand,heatingDemand,3
Motorola_Points,AV 00,,se open office,av,,analog,Heating Signal,heatingDemand,heatingDemand,6
Motorola_Points,AV 00,,se sm conference,av,,analog,Heating Signal,heatingDemand,heatingDemand,3
Motorola_Points,AV 00,,seating area,av,,analog,,heatingDemand,heatingDemand,1
Motorola_Points,AV 00,,slave from,av,,analog,Heating Signal,heatingDemand,heatingDemand,12
Motorola_Points,AV 00,,slave to,av,,analog,Heating Signal,heatingDemand,heatingDemand,6
Motorola_Points,AV 00,,slv from,av,,analog,Heating Signal,heatingDemand,heatingDemand,1
Motorola_Points,AV 00,,slv vlv damper locked feeds vest,av,,analog,Heating Signal,heatingDemand,heatingDemand,1
Motorola_Points,AV 00,,south classroom large,av,,analog,Heating Signal,heatingDemand,heatingDemand,1
Motorola_Points,AV 00,,south classroom small,av,,analog,Heating Signal,heatingDemand,heatingDemand,1
Motorola_Points,AV 00,,south lobby sp t from ai,av,,analog,Heating Signal,heatingDemand,heatingDemand,1
Motorola_Points,AV 00,,south open office,av,,analog,,heatingDemand,heatingDemand,1
Motorola_Points,AV 00,,sp t from ai,av,,analog,Heating Signal,heatingDemand,heatingDemand,1
Motorola_Points,AV 00,,sr mgr,av,,analog,,heatingDemand,heatingDemand,2
Motorola_Points,AV 00,,sr mgr,av,,analog,Heating Signal,heatingDemand,heatingDemand,5
Motorola_Points,AV 00,,sr mgr sr mgr,av,,analog,Heating Signal,heatingDemand,heatingDemand,4
Motorola_Points,AV 00,,sr mgr storage,av,,analog,Heating Signal,heatingDemand,heatingDemand,1
Motorola_Points,AV 00,,storage,av,,analog,Heating Signal,heatingDemand,heatingDemand,1
Motorola_Points,AV 00,,sw focus,av,,analog,Heating Signal,heatingDemand,heatingDemand,3
Motorola_Points,AV 00,,sw open office,av,,analog,Heating Signal,heatingDemand,heatingDemand,10
Motorola_Points,AV 00,,sw open offiec,av,,analog,Heating Signal,heatingDemand,heatingDemand,1
Motorola_Points,AV 00,,sw pantry hub,av,,analog,Heating Signal,heatingDemand,heatingDemand,1
Motorola_Points,AV 00,,sw sm conference,av,,analog,Heating Signal,heatingDemand,heatingDemand,1
Motorola_Points,AV 00,,sw sm confrence,av,,analog,Heating Signal,heatingDemand,heatingDemand,2
Motorola_Points,AV 00,,th floor north,av,,analog,Heating Signal,heatingDemand,heatingDemand,1
Motorola_Points,AV 00,,th floor south lab,av,,analog,,heatingDemand,heatingDemand,1
Motorola_Points,AV 00,,th floor south labratory,av,,analog,,heatingDemand,heatingDemand,1
Motorola_Points,AV 00,,vav,av,,analog,Heating Signal,heatingDemand,heatingDemand,19
Motorola_Points,AV 00,,vav add,av,,analog,Heating Signal,heatingDemand,heatingDemand,1
Motorola_Points,AV 00,,vav is slave from,av,,analog,,heatingDemand,heatingDemand,1
Motorola_Points,AV 00,,vlc n training lab,av,,analog,,heatingDemand,heatingDemand,1
Motorola_Points,AV 00,,vlc s training lab,av,,analog,,heatingDemand,heatingDemand,1
Motorola_Points,AV 00,,w med conference,av,,analog,Heating Signal,heatingDemand,heatingDemand,2
Motorola_Points,AV 00,,w med confrence,av,,analog,Heating Signal,heatingDemand,heatingDemand,4
Motorola_Points,AV 00,,w vestibule el lobby,av,,analog,Heating Signal,heatingDemand,heatingDemand,1
Motorola_Points,AV 00,,w vestibules,av,,analog,,heatingDemand,heatingDemand,1
Motorola_Points,AV 00,,west vesitbule,av,,analog,,heatingDemand,heatingDemand,1
Motorola_Points,AV 00,,west vestibule,av,,analog,,heatingDemand,heatingDemand,1
Motorola_Points,AV 00,,women s bathroom,av,,analog,Heating Signal,heatingDemand,heatingDemand,1
Motorola_Points,AV 00,,women s room,av,,analog,,heatingDemand,heatingDemand,1
Motorola_Points,AV 01,,annex basement,av,,analog,,coolingDemand,coolingDemand,2
Motorola_Points,AV 01,,annex basement,av,,analog,Cooling Signal,coolingDemand,coolingDemand,17
Motorola_Points,AV 01,,annex ll data aire ups,av,,analog,,coolingDemand,coolingDemand,1
Motorola_Points,AV 01,,annex st fl data aire,av,,analog,,coolingDemand,coolingDemand,1
Motorola_Points,AV 01,,annex st floor,av,,analog,,coolingDemand,coolingDemand,10
Motorola_Points,AV 01,,annex st floor,av,,analog,Cooling Signal,coolingDemand,coolingDemand,8
Motorola_Points,AV 01,,cav,av,,analog,Cooling Signal,coolingDemand,coolingDemand,1
Motorola_Points,AV 01,,conference,av,,analog,Cooling Signal,coolingDemand,coolingDemand,1
Motorola_Points,AV 01,,conference room,av,,analog,,coolingDemand,coolingDemand,6
Motorola_Points,AV 01,,conference room,av,,analog,Cooling Signal,coolingDemand,coolingDemand,11
Motorola_Points,AV 01,,corridor,av,,analog,,coolingDemand,coolingDemand,7
Motorola_Points,AV 01,,corridor,av,,analog,Cooling Signal,coolingDemand,coolingDemand,2
Motorola_Points,AV 01,,e med conference,av,,analog,Cooling Signal,coolingDemand,coolingDemand,3
Motorola_Points,AV 01,,e med confrence,av,,analog,Cooling Signal,coolingDemand,coolingDemand,2
Motorola_Points,AV 01,,e vestibule,av,,analog,Cooling Signal,coolingDemand,coolingDemand,1
Motorola_Points,AV 01,,e vestibule el lobby,av,,analog,Cooling Signal,coolingDemand,coolingDemand,1
Motorola_Points,AV 01,,east vestibule,av,,analog,,coolingDemand,coolingDemand,2
Motorola_Points,AV 01,,elevator lobby,av,,analog,Cooling Signal,coolingDemand,coolingDemand,2
Motorola_Points,AV 01,,enclave,av,,analog,,coolingDemand,coolingDemand,1
Motorola_Points,AV 01,,evidence,av,,analog,Cooling Signal,coolingDemand,coolingDemand,1
Motorola_Points,AV 01,,evp,av,,analog,,coolingDemand,coolingDemand,2
Motorola_Points,AV 01,,evp,av,,analog,Cooling Signal,coolingDemand,coolingDemand,10
Motorola_Points,AV 01,,executive conference room,av,,analog,Cooling Signal,coolingDemand,coolingDemand,2
Motorola_Points,AV 01,,file rm,av,,analog,Cooling Signal,coolingDemand,coolingDemand,1
Motorola_Points,AV 01,,foc,av,,analog,Cooling Signal,coolingDemand,coolingDemand,1
Motorola_Points,AV 01,,focus,av,,analog,,coolingDemand,coolingDemand,3
Motorola_Points,AV 01,,focus room,av,,analog,,coolingDemand,coolingDemand,1
Motorola_Points,AV 01,,focus room,av,,analog,Cooling Signal,coolingDemand,coolingDemand,2
Motorola_Points,AV 01,,hub,av,,analog,Cooling Signal,coolingDemand,coolingDemand,1
Motorola_Points,AV 01,,idf equipment room,av,,analog,,coolingDemand,coolingDemand,1
Motorola_Points,AV 01,,labratory,av,,analog,,coolingDemand,coolingDemand,1
Motorola_Points,AV 01,,laura s stat,av,,analog,Cooling Signal,coolingDemand,coolingDemand,1
Motorola_Points,AV 01,,lobby meeting rm,av,,analog,Cooling Signal,coolingDemand,coolingDemand,1
Motorola_Points,AV 01,,men s bathroom,av,,analog,Cooling Signal,coolingDemand,coolingDemand,1
Motorola_Points,AV 01,,mgr mgr,av,,analog,Cooling Signal,coolingDemand,coolingDemand,4
Motorola_Points,AV 01,,n open office,av,,analog,,coolingDemand,coolingDemand,2
Motorola_Points,AV 01,,n open office,av,,analog,Cooling Signal,coolingDemand,coolingDemand,14
Motorola_Points,AV 01,,n open office ne pantry,av,,analog,,coolingDemand,coolingDemand,1
Motorola_Points,AV 01,,n open office ne pantry,av,,analog,Cooling Signal,coolingDemand,coolingDemand,1
Motorola_Points,AV 01,,ne focus,av,,analog,Cooling Signal,coolingDemand,coolingDemand,3
Motorola_Points,AV 01,,ne open office,av,,analog,,coolingDemand,coolingDemand,1
Motorola_Points,AV 01,,ne open office,av,,analog,Cooling Signal,coolingDemand,coolingDemand,5
Motorola_Points,AV 01,,ne sm conference,av,,analog,Cooling Signal,coolingDemand,coolingDemand,1
Motorola_Points,AV 01,,ne sm confrence,av,,analog,Cooling Signal,coolingDemand,coolingDemand,2
Motorola_Points,AV 01,,noc soc foc,av,,analog,Cooling Signal,coolingDemand,coolingDemand,4
Motorola_Points,AV 01,,north classroom large,av,,analog,Cooling Signal,coolingDemand,coolingDemand,1
Motorola_Points,AV 01,,north classroom small,av,,analog,Cooling Signal,coolingDemand,coolingDemand,1
Motorola_Points,AV 01,,north labratory,av,,analog,,coolingDemand,coolingDemand,1
Motorola_Points,AV 01,,north lobby sp t from ai,av,,analog,Cooling Signal,coolingDemand,coolingDemand,1
Motorola_Points,AV 01,,north open office,av,,analog,,coolingDemand,coolingDemand,1
Motorola_Points,AV 01,,north open office,av,,analog,Cooling Signal,coolingDemand,coolingDemand,1
Motorola_Points,AV 01,,nw conference,av,,analog,,coolingDemand,coolingDemand,1
Motorola_Points,AV 01,,nw confrence,av,,analog,Cooling Signal,coolingDemand,coolingDemand,1
Motorola_Points,AV 01,,nw focus,av,,analog,Cooling Signal,coolingDemand,coolingDemand,3
Motorola_Points,AV 01,,nw open office,av,,analog,,coolingDemand,coolingDemand,1
Motorola_Points,AV 01,,nw open office,av,,analog,Cooling Signal,coolingDemand,coolingDemand,6
Motorola_Points,AV 01,,nw open office nw copy,av,,analog,Cooling Signal,coolingDemand,coolingDemand,1
Motorola_Points,AV 01,,nw sm conference,av,,analog,Cooling Signal,coolingDemand,coolingDemand,1
Motorola_Points,AV 01,,nw sm confrence,av,,analog,Cooling Signal,coolingDemand,coolingDemand,2
Motorola_Points,AV 01,,office,av,,analog,,coolingDemand,coolingDemand,11
Motorola_Points,AV 01,,office,av,,analog,Cooling Signal,coolingDemand,coolingDemand,14
Motorola_Points,AV 01,,open area,av,,analog,,coolingDemand,coolingDemand,1
Motorola_Points,AV 01,,open office,av,,analog,,coolingDemand,coolingDemand,10
Motorola_Points,AV 01,,open office,av,,analog,Cooling Signal,coolingDemand,coolingDemand,23
Motorola_Points,AV 01,,pantry,av,,analog,,coolingDemand,coolingDemand,1
Motorola_Points,AV 01,,pantry hub room,av,,analog,,coolingDemand,coolingDemand,1
Motorola_Points,AV 01,,rooms,av,,analog,Cooling Signal,coolingDemand,coolingDemand,2
Motorola_Points,AV 01,,s open office,av,,analog,Cooling Signal,coolingDemand,coolingDemand,18
Motorola_Points,AV 01,,s open office copy,av,,analog,Cooling Signal,coolingDemand,coolingDemand,2
Motorola_Points,AV 01,,se focus,av,,analog,Cooling Signal,coolingDemand,coolingDemand,3
Motorola_Points,AV 01,,se open office,av,,analog,Cooling Signal,coolingDemand,coolingDemand,6
Motorola_Points,AV 01,,se sm conference,av,,analog,Cooling Signal,coolingDemand,coolingDemand,3
Motorola_Points,AV 01,,seating area,av,,analog,,coolingDemand,coolingDemand,1
Motorola_Points,AV 01,,slave from,av,,analog,Cooling Signal,coolingDemand,coolingDemand,12
Motorola_Points,AV 01,,slave to,av,,analog,Cooling Signal,coolingDemand,coolingDemand,6
Motorola_Points,AV 01,,slv from,av,,analog,Cooling Signal,coolingDemand,coolingDemand,1
Motorola_Points,AV 01,,slv vlv damper locked feeds vest,av,,analog,Cooling Signal,coolingDemand,coolingDemand,1
Motorola_Points,AV 01,,south classroom large,av,,analog,Cooling Signal,coolingDemand,coolingDemand,1
Motorola_Points,AV 01,,south classroom small,av,,analog,Cooling Signal,coolingDemand,coolingDemand,1
Motorola_Points,AV 01,,south lobby sp t from ai,av,,analog,Cooling Signal,coolingDemand,coolingDemand,1
Motorola_Points,AV 01,,south open office,av,,analog,,coolingDemand,coolingDemand,1
Motorola_Points,AV 01,,sp t from ai,av,,analog,Cooling Signal,coolingDemand,coolingDemand,1
Motorola_Points,AV 01,,sr mgr,av,,analog,,coolingDemand,coolingDemand,2
Motorola_Points,AV 01,,sr mgr,av,,analog,Cooling Signal,coolingDemand,coolingDemand,5
Motorola_Points,AV 01,,sr mgr sr mgr,av,,analog,Cooling Signal,coolingDemand,coolingDemand,4
Motorola_Points,AV 01,,sr mgr storage,av,,analog,Cooling Signal,coolingDemand,coolingDemand,1
Motorola_Points,AV 01,,storage,av,,analog,Cooling Signal,coolingDemand,coolingDemand,1
Motorola_Points,AV 01,,sw focus,av,,analog,Cooling Signal,coolingDemand,coolingDemand,3
Motorola_Points,AV 01,,sw open office,av,,analog,Cooling Signal,coolingDemand,coolingDemand,10
Motorola_Points,AV 01,,sw open offiec,av,,analog,Cooling Signal,coolingDemand,coolingDemand,1
Motorola_Points,AV 01,,sw pantry hub,av,,analog,Cooling Signal,coolingDemand,coolingDemand,1
Motorola_Points,AV 01,,sw sm conference,av,,analog,Cooling Signal,coolingDemand,coolingDemand,1
Motorola_Points,AV 01,,sw sm confrence,av,,analog,Cooling Signal,coolingDemand,coolingDemand,2
Motorola_Points,AV 01,,th floor north,av,,analog,Cooling Signal,coolingDemand,coolingDemand,1
Motorola_Points,AV 01,,th floor south lab,av,,analog,,coolingDemand,coolingDemand,1
Motorola_Points,AV 01,,th floor south labratory,av,,analog,,coolingDemand,coolingDemand,1
Motorola_Points,AV 01,,vav,av,,analog,Cooling Signal,coolingDemand,coolingDemand,19
Motorola_Points,AV 01,,vav add,av,,analog,Cooling Signal,coolingDemand,coolingDemand,1
Motorola_Points,AV 01,,vav is slave from,av,,analog,,coolingDemand,coolingDemand,1
Motorola_Points,AV 01,,vlc n training lab,av,,analog,,coolingDemand,coolingDemand,1
Motorola_Points,AV 01,,vlc s training lab,av,,analog,,coolingDemand,coolingDemand,1
Motorola_Points,AV 01,,w med conference,av,,analog,Cooling Signal,coolingDemand,coolingDemand,2
Motorola_Points,AV 01,,w med confrence,av,,analog,Cooling Signal,coolingDemand,coolingDemand,4
Motorola_Points,AV 01,,w vestibule el lobby,av,,analog,Cooling Signal,coolingDemand,coolingDemand,1
Motorola_Points,AV 01,,w vestibules,av,,analog,,coolingDemand,coolingDemand,1
Motorola_Points,AV 01,,west vesitbule,av,,analog,,coolingDemand,coolingDemand,1
Motorola_Points,AV 01,,west vestibule,av,,analog,,coolingDemand,coolingDemand,1
Motorola_Points,AV 01,,women s bathroom,av,,analog,Cooling Signal,coolingDemand,coolingDemand,1
Motorola_Points,AV 01,,women s room,av,,analog,,coolingDemand,coolingDemand,1
Motorola_Points,AV 04,,annex basement,av,,analog,,dischargeFlowSp,dischargeFlowSp,2
Motorola_Points,AV 04,,annex basement,av,,analog,Desired Airflow - Cold,dischargeFlowSp,dischargeFlowSp,17
Motorola_Points,AV 04,,annex st floor,av,,analog,,dischargeFlowSp,dischargeFlowSp,10
Motorola_Points,AV 04,,annex st floor,av,,analog,Desired Airflow - Cold,dischargeFlowSp,dischargeFlowSp,8
Motorola_Points,AV 04,,cav,av,,analog,Desired Airflow - Cold,dischargeFlowSp,dischargeFlowSp,1
Motorola_Points,AV 04,,conference,av,,analog,Desired Airflow - Cold,dischargeFlowSp,dischargeFlowSp,1
Motorola_Points,AV 04,,conference room,av,,analog,,dischargeFlowSp,dischargeFlowSp,6
Motorola_Points,AV 04,,conference room,av,,analog,Desired Airflow - Cold,dischargeFlowSp,dischargeFlowSp,11
Motorola_Points,AV 04,,corridor,av,,analog,,dischargeFlowSp,dischargeFlowSp,7
Motorola_Points,AV 04,,corridor,av,,analog,Desired Airflow - Cold,dischargeFlowSp,dischargeFlowSp,2
Motorola_Points,AV 04,,e med conference,av,,analog,Desired Airflow - Cold,dischargeFlowSp,dischargeFlowSp,3
Motorola_Points,AV 04,,e med confrence,av,,analog,Desired Airflow - Cold,dischargeFlowSp,dischargeFlowSp,2
Motorola_Points,AV 04,,e vestibule,av,,analog,Desired Airflow - Cold,dischargeFlowSp,dischargeFlowSp,1
Motorola_Points,AV 04,,e vestibule el lobby,av,,analog,Desired Airflow - Cold,dischargeFlowSp,dischargeFlowSp,1
